OrderNumber,OrderDate,ProductId,StoreId,CustomerId,Channel,Quantity,UnitPrice,DiscountAmount
SO-100746,2026-01-03,P-0022,S-008,C-00337,Online,1,391.3,93.0
SO-100747,2026-01-22,P-0029,S-012,C-00417,Store,2,144.95,0.0
SO-100747,2026-01-22,P-0030,S-012,C-00417,Store,3,28.94,0.0
SO-100747,2026-01-22,P-0028,S-012,C-00417,Store,5,100.98,91.25
SO-100748,2026-04-14,P-0002,S-006,C-00358,Online,3,42.01,0.0
SO-100749,2026-05-30,P-0007,S-008,C-00144,Online,2,283.31,0.0
SO-100750,2026-04-13,P-0004,S-012,C-00284,Store,2,114.76,22.27
SO-100750,2026-04-13,P-0012,S-012,C-00284,Store,4,88.99,0.0
SO-100751,2026-03-27,P-0009,S-001,C-00256,Online,3,269.72,0.0
SO-100752,2026-02-15,P-0028,S-002,C-00031,Online,4,100.98,51.1
SO-100752,2026-02-15,P-0020,S-002,C-00031,Online,4,241.58,88.08
SO-100752,2026-02-15,P-0013,S-002,C-00031,Online,2,299.27,0.0
SO-100753,2026-04-16,P-0030,S-005,C-00017,Store,3,28.94,0.0
SO-100753,2026-04-16,P-0001,S-005,C-00017,Store,3,93.17,0.0
SO-100753,2026-04-16,P-0020,S-005,C-00017,Store,5,241.58,67.0
SO-100754,2026-05-09,P-0026,S-007,C-00401,Store,1,7.84,0.0
SO-100755,2026-05-23,P-0019,S-009,C-00238,Store,3,348.85,132.14
SO-100755,2026-05-23,P-0024,S-009,C-00238,Store,2,286.61,30.4
SO-100755,2026-05-23,P-0025,S-009,C-00238,Store,3,102.92,30.87
SO-100755,2026-05-23,P-0017,S-009,C-00238,Store,5,274.28,225.21
SO-100756,2025-12-10,P-0026,S-006,C-00138,Online,5,7.84,4.37
SO-100756,2025-12-10,P-0021,S-006,C-00138,Online,3,100.14,0.0
SO-100756,2025-12-10,P-0025,S-006,C-00138,Online,2,102.92,0.0
SO-100757,2025-12-05,P-0016,S-008,C-00019,Store,5,240.38,74.18
SO-100757,2025-12-05,P-0021,S-008,C-00019,Store,1,100.14,17.23
SO-100757,2025-12-05,P-0028,S-008,C-00019,Store,3,100.98,0.0
SO-100758,2026-03-23,P-0005,S-005,C-00133,Store,2,146.8,0.0
SO-100758,2026-03-23,P-0008,S-005,C-00133,Store,1,155.15,28.07
SO-100758,2026-03-23,P-0021,S-005,C-00133,Store,2,100.14,0.0
SO-100758,2026-03-23,P-0006,S-005,C-00133,Store,4,389.38,0.0
SO-100759,2025-12-11,P-0009,S-004,C-00032,Store,3,269.72,0.0
SO-100759,2025-12-11,P-0001,S-004,C-00032,Store,1,93.17,0.0
SO-100759,2025-12-11,P-0022,S-004,C-00032,Store,3,391.3,177.71
SO-100760,2025-12-29,P-0019,S-004,C-00105,Store,4,348.85,188.79
SO-100760,2025-12-29,P-0012,S-004,C-00105,Store,3,88.99,30.78
SO-100760,2025-12-29,P-0027,S-004,C-00105,Store,3,32.99,0.0
SO-100761,2026-03-15,P-0020,S-006,C-00241,Online,3,241.58,171.08
SO-100761,2026-03-15,P-0001,S-006,C-00241,Online,5,93.17,80.04
SO-100761,2026-03-15,P-0006,S-006,C-00241,Online,3,389.38,0.0
SO-100762,2026-04-10,P-0013,S-012,C-00177,Online,5,299.27,292.17
SO-100762,2026-04-10,P-0027,S-012,C-00177,Online,4,32.99,0.0
SO-100763,2026-05-16,P-0019,S-002,C-00491,Store,5,348.85,0.0
SO-100763,2026-05-16,P-0017,S-002,C-00491,Store,4,274.28,0.0
SO-100764,2026-01-01,P-0020,S-009,C-00409,Online,4,241.58,0.0
SO-100765,2026-04-13,P-0030,S-005,C-00100,Store,2,28.94,0.0
SO-100765,2026-04-13,P-0008,S-005,C-00100,Store,3,155.15,52.58
SO-100765,2026-04-13,P-0011,S-005,C-00100,Store,1,329.61,0.0
SO-100766,2026-03-24,P-0012,S-007,C-00186,Online,5,88.99,0.0
SO-100767,2026-03-03,P-0026,S-010,C-00118,Online,2,7.84,0.0
SO-100767,2026-03-03,P-0014,S-010,C-00118,Online,2,398.94,0.0
SO-100767,2026-03-03,P-0008,S-010,C-00118,Online,4,155.15,0.0
SO-100767,2026-03-03,P-0019,S-010,C-00118,Online,2,348.85,0.0
SO-100768,2026-02-12,P-0014,S-002,C-00042,Store,4,398.94,0.0
SO-100768,2026-02-12,P-0017,S-002,C-00042,Store,2,274.28,0.0
SO-100768,2026-02-12,P-0005,S-002,C-00042,Store,4,146.8,43.55
SO-100768,2026-02-12,P-0019,S-002,C-00042,Store,3,348.85,0.0
SO-100769,2026-03-31,P-0027,S-003,C-00446,Online,4,32.99,11.0
SO-100770,2025-12-19,P-0029,S-009,C-00471,Store,4,144.95,0.0
SO-100770,2025-12-19,P-0014,S-009,C-00471,Store,2,398.94,0.0
SO-100770,2025-12-19,P-0012,S-009,C-00471,Store,1,88.99,0.0
SO-100770,2025-12-19,P-0005,S-009,C-00471,Store,3,146.8,0.0
SO-100771,2026-05-07,P-0024,S-012,C-00024,Store,3,286.61,0.0
SO-100772,2026-03-15,P-0010,S-012,C-00428,Online,2,69.54,0.0
SO-100772,2026-03-15,P-0025,S-012,C-00428,Online,5,102.92,0.0
SO-100772,2026-03-15,P-0016,S-012,C-00428,Online,5,240.38,275.38
SO-100772,2026-03-15,P-0023,S-012,C-00428,Online,5,109.7,0.0
SO-100773,2026-05-22,P-0006,S-007,C-00165,Online,3,389.38,0.0
SO-100773,2026-05-22,P-0017,S-007,C-00165,Online,1,274.28,40.77
SO-100773,2026-05-22,P-0024,S-007,C-00165,Online,1,286.61,0.0
SO-100773,2026-05-22,P-0019,S-007,C-00165,Online,5,348.85,0.0
SO-100774,2026-03-20,P-0005,S-007,C-00164,Store,2,146.8,0.0
SO-100774,2026-03-20,P-0002,S-007,C-00164,Store,3,42.01,0.0
SO-100775,2026-05-07,P-0004,S-006,C-00146,Store,3,114.76,0.0
SO-100775,2026-05-07,P-0010,S-006,C-00146,Store,2,69.54,0.0
SO-100776,2026-02-12,P-0030,S-005,C-00311,Online,2,28.94,0.0
SO-100777,2026-01-06,P-0001,S-009,C-00430,Store,1,93.17,0.0
SO-100777,2026-01-06,P-0020,S-009,C-00430,Store,5,241.58,0.0
SO-100778,2026-01-19,P-0010,S-001,C-00190,Store,4,69.54,0.0
SO-100778,2026-01-19,P-0019,S-001,C-00190,Store,5,348.85,245.54
SO-100779,2025-12-29,P-0016,S-002,C-00228,Online,2,240.38,0.0
SO-100779,2025-12-29,P-0009,S-002,C-00228,Online,1,269.72,0.0
SO-100779,2025-12-29,P-0003,S-002,C-00228,Online,1,92.07,0.0
SO-100779,2025-12-29,P-0028,S-002,C-00228,Online,2,100.98,0.0
SO-100780,2026-02-22,P-0021,S-006,C-00142,Store,1,100.14,0.0
SO-100780,2026-02-22,P-0024,S-006,C-00142,Store,3,286.61,0.0
SO-100780,2026-02-22,P-0017,S-006,C-00142,Store,1,274.28,0.0
SO-100780,2026-02-22,P-0022,S-006,C-00142,Store,5,391.3,0.0
SO-100781,2026-04-22,P-0008,S-011,C-00019,Online,2,155.15,0.0
SO-100782,2026-01-26,P-0016,S-005,C-00241,Online,2,240.38,0.0
SO-100782,2026-01-26,P-0027,S-005,C-00241,Online,3,32.99,17.51
SO-100783,2025-12-23,P-0001,S-012,C-00384,Online,1,93.17,0.0
SO-100783,2025-12-23,P-0014,S-012,C-00384,Online,5,398.94,170.79
SO-100784,2026-03-18,P-0021,S-010,C-00195,Online,4,100.14,0.0
SO-100784,2026-03-18,P-0012,S-010,C-00195,Online,2,88.99,0.0
SO-100785,2026-01-29,P-0026,S-011,C-00249,Online,3,7.84,0.0
SO-100785,2026-01-29,P-0021,S-011,C-00249,Online,3,100.14,21.77
SO-100785,2026-01-29,P-0013,S-011,C-00249,Online,3,299.27,0.0
SO-100785,2026-01-29,P-0020,S-011,C-00249,Online,4,241.58,0.0
SO-100786,2026-05-19,P-0022,S-003,C-00238,Store,4,391.3,0.0
SO-100786,2026-05-19,P-0004,S-003,C-00238,Store,4,114.76,0.0
SO-100786,2026-05-19,P-0012,S-003,C-00238,Store,4,88.99,0.0
SO-100787,2026-05-25,P-0029,S-005,C-00138,Store,4,144.95,118.49
SO-100787,2026-05-25,P-0028,S-005,C-00138,Store,3,100.98,0.0
SO-100788,2026-03-16,P-0009,S-008,C-00218,Store,2,269.72,0.0
SO-100788,2026-03-16,P-0030,S-008,C-00218,Store,1,28.94,0.0
SO-100788,2026-03-16,P-0002,S-008,C-00218,Store,4,42.01,37.83
SO-100788,2026-03-16,P-0016,S-008,C-00218,Store,5,240.38,210.4
SO-100789,2026-05-07,P-0024,S-003,C-00310,Online,1,286.61,0.0
SO-100790,2025-12-24,P-0025,S-006,C-00468,Online,1,102.92,0.0
SO-100790,2025-12-24,P-0018,S-006,C-00468,Online,3,176.73,0.0
SO-100790,2025-12-24,P-0003,S-006,C-00468,Online,2,92.07,0.0
SO-100791,2026-03-12,P-0030,S-004,C-00149,Online,3,28.94,0.0
SO-100791,2026-03-12,P-0012,S-004,C-00149,Online,5,88.99,0.0
SO-100792,2025-12-04,P-0017,S-001,C-00387,Store,4,274.28,0.0
SO-100793,2025-12-11,P-0021,S-005,C-00013,Store,2,100.14,40.05
SO-100793,2025-12-11,P-0025,S-005,C-00013,Store,4,102.92,0.0
SO-100794,2026-01-03,P-0003,S-005,C-00442,Online,1,92.07,0.0
SO-100795,2026-05-30,P-0024,S-007,C-00011,Online,5,286.61,0.0
SO-100796,2026-01-08,P-0007,S-010,C-00406,Store,3,283.31,0.0
SO-100796,2026-01-08,P-0027,S-010,C-00406,Store,4,32.99,0.0
SO-100796,2026-01-08,P-0020,S-010,C-00406,Store,1,241.58,0.0
SO-100796,2026-01-08,P-0028,S-010,C-00406,Store,4,100.98,41.54
SO-100797,2026-05-17,P-0003,S-007,C-00150,Store,3,92.07,0.0
SO-100797,2026-05-17,P-0008,S-007,C-00150,Store,5,155.15,0.0
SO-100797,2026-05-17,P-0014,S-007,C-00150,Store,4,398.94,238.42
SO-100797,2026-05-17,P-0018,S-007,C-00150,Store,4,176.73,0.0
SO-100798,2026-04-19,P-0013,S-008,C-00115,Online,2,299.27,0.0
SO-100799,2026-04-02,P-0005,S-011,C-00160,Store,1,146.8,12.31
SO-100799,2026-04-02,P-0026,S-011,C-00160,Store,4,7.84,0.0
SO-100799,2026-04-02,P-0021,S-011,C-00160,Store,1,100.14,17.35
SO-100800,2026-04-01,P-0002,S-010,C-00390,Store,4,42.01,18.87
SO-100800,2026-04-01,P-0025,S-010,C-00390,Store,3,102.92,0.0
SO-100801,2025-12-10,P-0028,S-010,C-00307,Store,2,100.98,0.0
SO-100801,2025-12-10,P-0001,S-010,C-00307,Store,4,93.17,0.0
SO-100801,2025-12-10,P-0009,S-010,C-00307,Store,3,269.72,0.0
SO-100801,2025-12-10,P-0023,S-010,C-00307,Store,2,109.7,0.0
SO-100802,2026-05-31,P-0030,S-009,C-00440,Store,1,28.94,0.0
SO-100803,2025-12-20,P-0006,S-001,C-00083,Store,2,389.38,0.0
SO-100804,2025-12-30,P-0021,S-007,C-00254,Store,5,100.14,0.0
SO-100804,2025-12-30,P-0026,S-007,C-00254,Store,5,7.84,0.0
SO-100805,2025-12-03,P-0017,S-007,C-00151,Store,3,274.28,0.0
SO-100805,2025-12-03,P-0011,S-007,C-00151,Store,2,329.61,101.95
SO-100805,2025-12-03,P-0020,S-007,C-00151,Store,2,241.58,0.0
SO-100806,2026-03-06,P-0007,S-005,C-00242,Store,2,283.31,109.37
SO-100806,2026-03-06,P-0030,S-005,C-00242,Store,4,28.94,15.43
SO-100806,2026-03-06,P-0011,S-005,C-00242,Store,2,329.61,0.0
SO-100806,2026-03-06,P-0024,S-005,C-00242,Store,1,286.61,0.0
SO-100807,2026-01-18,P-0011,S-002,C-00276,Store,4,329.61,0.0
SO-100807,2026-01-18,P-0004,S-002,C-00276,Store,1,114.76,0.0
SO-100807,2026-01-18,P-0002,S-002,C-00276,Store,5,42.01,0.0
SO-100807,2026-01-18,P-0020,S-002,C-00276,Store,3,241.58,0.0
SO-100808,2026-01-19,P-0012,S-007,C-00300,Store,4,88.99,0.0
SO-100808,2026-01-19,P-0020,S-007,C-00300,Store,5,241.58,0.0
SO-100808,2026-01-19,P-0025,S-007,C-00300,Store,2,102.92,16.57
SO-100809,2026-01-25,P-0005,S-005,C-00289,Store,5,146.8,0.0
SO-100810,2026-03-09,P-0026,S-010,C-00310,Store,5,7.84,0.0
SO-100810,2026-03-09,P-0024,S-010,C-00310,Store,4,286.61,57.93
SO-100810,2026-03-09,P-0028,S-010,C-00310,Store,2,100.98,0.0
SO-100811,2025-12-24,P-0006,S-010,C-00076,Online,1,389.38,0.0
SO-100811,2025-12-24,P-0016,S-010,C-00076,Online,1,240.38,50.83
SO-100812,2026-03-19,P-0008,S-006,C-00155,Online,5,155.15,0.0
SO-100813,2026-03-09,P-0017,S-006,C-00160,Online,5,274.28,0.0
SO-100813,2026-03-09,P-0003,S-006,C-00160,Online,2,92.07,0.0
SO-100813,2026-03-09,P-0029,S-006,C-00160,Online,3,144.95,0.0
SO-100814,2026-03-22,P-0022,S-008,C-00356,Store,4,391.3,0.0
SO-100814,2026-03-22,P-0004,S-008,C-00356,Store,2,114.76,28.26
SO-100814,2026-03-22,P-0018,S-008,C-00356,Store,4,176.73,0.0
SO-100815,2026-02-27,P-0013,S-004,C-00316,Online,2,299.27,0.0
SO-100815,2026-02-27,P-0012,S-004,C-00316,Online,1,88.99,10.87
SO-100816,2026-01-19,P-0030,S-005,C-00169,Store,3,28.94,0.0
SO-100817,2026-04-08,P-0021,S-010,C-00140,Online,3,100.14,0.0
SO-100818,2026-03-12,P-0009,S-012,C-00361,Store,5,269.72,0.0
SO-100818,2026-03-12,P-0021,S-012,C-00361,Store,4,100.14,0.0
SO-100818,2026-03-12,P-0002,S-012,C-00361,Store,4,42.01,0.0
SO-100819,2026-04-01,P-0002,S-011,C-00385,Online,3,42.01,28.84
SO-100820,2026-01-09,P-0003,S-003,C-00446,Online,1,92.07,16.34
SO-100820,2026-01-09,P-0014,S-003,C-00446,Online,1,398.94,0.0
SO-100821,2026-04-19,P-0011,S-004,C-00336,Store,3,329.61,0.0
SO-100822,2026-01-13,P-0017,S-010,C-00370,Online,4,274.28,0.0
SO-100822,2026-01-13,P-0001,S-010,C-00370,Online,1,93.17,20.03
SO-100822,2026-01-13,P-0022,S-010,C-00370,Online,5,391.3,202.16
SO-100823,2026-01-14,P-0023,S-005,C-00312,Store,4,109.7,87.48
SO-100823,2026-01-14,P-0017,S-005,C-00312,Store,1,274.28,0.0
SO-100824,2026-04-23,P-0019,S-006,C-00239,Store,4,348.85,325.97
SO-100825,2026-01-16,P-0025,S-003,C-00163,Online,2,102.92,0.0
SO-100826,2026-01-25,P-0010,S-008,C-00042,Online,2,69.54,0.0
SO-100826,2026-01-25,P-0027,S-008,C-00042,Online,2,32.99,0.0
SO-100827,2026-03-08,P-0019,S-003,C-00143,Online,4,348.85,122.31
SO-100827,2026-03-08,P-0011,S-003,C-00143,Online,2,329.61,71.85
SO-100828,2026-05-28,P-0019,S-002,C-00251,Store,5,348.85,0.0
SO-100828,2026-05-28,P-0012,S-002,C-00251,Store,2,88.99,38.61
SO-100828,2026-05-28,P-0025,S-002,C-00251,Store,4,102.92,67.41
SO-100829,2026-05-29,P-0007,S-011,C-00416,Store,5,283.31,0.0
SO-100829,2026-05-29,P-0011,S-011,C-00416,Store,3,329.61,202.4
SO-100829,2026-05-29,P-0023,S-011,C-00416,Store,3,109.7,33.62
SO-100830,2025-12-30,P-0005,S-011,C-00096,Store,3,146.8,0.0
SO-100830,2025-12-30,P-0015,S-011,C-00096,Store,5,252.84,0.0
SO-100830,2025-12-30,P-0019,S-011,C-00096,Store,3,348.85,0.0
SO-100830,2025-12-30,P-0011,S-011,C-00096,Store,3,329.61,0.0
SO-100831,2025-12-03,P-0021,S-008,C-00172,Store,2,100.14,0.0
SO-100831,2025-12-03,P-0029,S-008,C-00172,Store,3,144.95,69.3
SO-100831,2025-12-03,P-0004,S-008,C-00172,Store,1,114.76,0.0
SO-100832,2026-05-07,P-0024,S-010,C-00356,Store,2,286.61,71.45
SO-100832,2026-05-07,P-0013,S-010,C-00356,Store,3,299.27,0.0
SO-100832,2026-05-07,P-0016,S-010,C-00356,Store,4,240.38,0.0
SO-100832,2026-05-07,P-0027,S-010,C-00356,Store,2,32.99,0.0
SO-100833,2026-04-09,P-0019,S-007,C-00397,Store,2,348.85,0.0
SO-100833,2026-04-09,P-0013,S-007,C-00397,Store,3,299.27,0.0
SO-100833,2026-04-09,P-0001,S-007,C-00397,Store,5,93.17,113.89
SO-100834,2026-01-05,P-0003,S-006,C-00404,Store,3,92.07,0.0
SO-100835,2026-01-06,P-0015,S-008,C-00203,Online,2,252.84,42.69
SO-100835,2026-01-06,P-0001,S-008,C-00203,Online,3,93.17,27.18
SO-100836,2026-01-22,P-0022,S-012,C-00126,Store,3,391.3,96.1
SO-100836,2026-01-22,P-0018,S-012,C-00126,Store,1,176.73,0.0
SO-100837,2026-05-25,P-0022,S-004,C-00468,Store,2,391.3,0.0
SO-100837,2026-05-25,P-0013,S-004,C-00468,Store,1,299.27,0.0
SO-100837,2026-05-25,P-0027,S-004,C-00468,Store,3,32.99,0.0
SO-100837,2026-05-25,P-0015,S-004,C-00468,Store,2,252.84,0.0
SO-100838,2026-02-22,P-0020,S-011,C-00374,Online,3,241.58,0.0
SO-100838,2026-02-22,P-0013,S-011,C-00374,Online,5,299.27,339.85
SO-100838,2026-02-22,P-0018,S-011,C-00374,Online,2,176.73,0.0
SO-100838,2026-02-22,P-0003,S-011,C-00374,Online,3,92.07,0.0
SO-100839,2026-04-08,P-0030,S-010,C-00307,Online,2,28.94,0.0
SO-100839,2026-04-08,P-0003,S-010,C-00307,Online,1,92.07,12.62
SO-100839,2026-04-08,P-0021,S-010,C-00307,Online,3,100.14,0.0
SO-100839,2026-04-08,P-0008,S-010,C-00307,Online,2,155.15,0.0
SO-100840,2026-02-11,P-0002,S-011,C-00421,Store,2,42.01,0.0
SO-100840,2026-02-11,P-0009,S-011,C-00421,Store,5,269.72,0.0
SO-100840,2026-02-11,P-0014,S-011,C-00421,Store,4,398.94,0.0
SO-100840,2026-02-11,P-0006,S-011,C-00421,Store,3,389.38,0.0
SO-100841,2025-12-26,P-0006,S-007,C-00412,Online,3,389.38,176.85
SO-100842,2026-05-25,P-0014,S-008,C-00335,Store,4,398.94,282.17
SO-100842,2026-05-25,P-0025,S-008,C-00335,Store,5,102.92,0.0
SO-100842,2026-05-25,P-0002,S-008,C-00335,Store,4,42.01,0.0
SO-100842,2026-05-25,P-0010,S-008,C-00335,Store,4,69.54,0.0
SO-100843,2026-04-16,P-0014,S-002,C-00403,Online,4,398.94,0.0
SO-100843,2026-04-16,P-0018,S-002,C-00403,Online,1,176.73,20.75
SO-100844,2026-05-31,P-0014,S-004,C-00264,Store,1,398.94,59.01
SO-100844,2026-05-31,P-0002,S-004,C-00264,Store,3,42.01,21.41
SO-100844,2026-05-31,P-0015,S-004,C-00264,Store,3,252.84,89.12
SO-100844,2026-05-31,P-0010,S-004,C-00264,Store,3,69.54,0.0
SO-100845,2025-12-07,P-0014,S-003,C-00151,Store,3,398.94,68.37
SO-100845,2025-12-07,P-0001,S-003,C-00151,Store,1,93.17,0.0
SO-100845,2025-12-07,P-0015,S-003,C-00151,Store,1,252.84,0.0
SO-100846,2026-03-12,P-0005,S-002,C-00274,Store,2,146.8,0.0
SO-100847,2026-03-21,P-0023,S-006,C-00498,Online,5,109.7,0.0
SO-100847,2026-03-21,P-0020,S-006,C-00498,Online,1,241.58,30.09
SO-100847,2026-03-21,P-0008,S-006,C-00498,Online,2,155.15,0.0
SO-100847,2026-03-21,P-0030,S-006,C-00498,Online,1,28.94,0.0
SO-100848,2025-12-21,P-0014,S-011,C-00384,Store,2,398.94,0.0
SO-100848,2025-12-21,P-0013,S-011,C-00384,Store,3,299.27,0.0
SO-100848,2025-12-21,P-0001,S-011,C-00384,Store,1,93.17,0.0
SO-100849,2026-03-21,P-0010,S-004,C-00293,Online,5,69.54,0.0
SO-100849,2026-03-21,P-0020,S-004,C-00293,Online,2,241.58,0.0
SO-100849,2026-03-21,P-0017,S-004,C-00293,Online,1,274.28,0.0
SO-100850,2026-04-01,P-0009,S-007,C-00141,Store,1,269.72,0.0
SO-100850,2026-04-01,P-0017,S-007,C-00141,Store,2,274.28,0.0
SO-100851,2026-02-08,P-0022,S-004,C-00010,Store,5,391.3,0.0
SO-100851,2026-02-08,P-0005,S-004,C-00010,Store,3,146.8,41.82
SO-100851,2026-02-08,P-0009,S-004,C-00010,Store,3,269.72,139.4
SO-100851,2026-02-08,P-0015,S-004,C-00010,Store,5,252.84,0.0
SO-100852,2026-04-30,P-0016,S-010,C-00169,Store,3,240.38,0.0
SO-100852,2026-04-30,P-0030,S-010,C-00169,Store,3,28.94,0.0
SO-100852,2026-04-30,P-0018,S-010,C-00169,Store,2,176.73,0.0
SO-100852,2026-04-30,P-0001,S-010,C-00169,Store,4,93.17,70.64
SO-100853,2026-05-22,P-0021,S-007,C-00017,Store,4,100.14,0.0
SO-100854,2026-02-27,P-0010,S-012,C-00272,Store,4,69.54,0.0
SO-100854,2026-02-27,P-0025,S-012,C-00272,Store,1,102.92,17.19
SO-100854,2026-02-27,P-0011,S-012,C-00272,Store,5,329.61,0.0
SO-100855,2026-03-21,P-0018,S-001,C-00385,Store,2,176.73,0.0
SO-100855,2026-03-21,P-0024,S-001,C-00385,Store,5,286.61,245.66
SO-100855,2026-03-21,P-0016,S-001,C-00385,Store,1,240.38,22.51
SO-100856,2025-12-29,P-0025,S-003,C-00443,Store,4,102.92,0.0
SO-100856,2025-12-29,P-0024,S-003,C-00443,Store,3,286.61,0.0
SO-100857,2026-03-18,P-0021,S-005,C-00164,Online,3,100.14,0.0
SO-100857,2026-03-18,P-0004,S-005,C-00164,Online,5,114.76,0.0
SO-100857,2026-03-18,P-0022,S-005,C-00164,Online,4,391.3,0.0
SO-100858,2026-03-29,P-0013,S-008,C-00081,Store,1,299.27,0.0
SO-100858,2026-03-29,P-0010,S-008,C-00081,Store,3,69.54,0.0
SO-100859,2026-05-17,P-0014,S-002,C-00197,Store,5,398.94,342.97
SO-100859,2026-05-17,P-0007,S-002,C-00197,Store,5,283.31,0.0
SO-100859,2026-05-17,P-0021,S-002,C-00197,Store,5,100.14,0.0
SO-100859,2026-05-17,P-0001,S-002,C-00197,Store,4,93.17,0.0
SO-100860,2026-02-22,P-0022,S-003,C-00292,Online,5,391.3,0.0
SO-100860,2026-02-22,P-0003,S-003,C-00292,Online,4,92.07,0.0
SO-100860,2026-02-22,P-0012,S-003,C-00292,Online,2,88.99,0.0
SO-100860,2026-02-22,P-0001,S-003,C-00292,Online,2,93.17,0.0
SO-100861,2026-01-31,P-0011,S-012,C-00472,Store,3,329.61,55.55
SO-100861,2026-01-31,P-0005,S-012,C-00472,Store,5,146.8,0.0
SO-100862,2026-02-01,P-0015,S-008,C-00124,Online,1,252.84,0.0
SO-100862,2026-02-01,P-0017,S-008,C-00124,Online,3,274.28,0.0
SO-100863,2026-01-10,P-0001,S-012,C-00493,Store,1,93.17,0.0
SO-100864,2026-03-15,P-0003,S-008,C-00442,Online,5,92.07,94.52
SO-100864,2026-03-15,P-0026,S-008,C-00442,Online,5,7.84,0.0
SO-100864,2026-03-15,P-0014,S-008,C-00442,Online,4,398.94,0.0
SO-100864,2026-03-15,P-0009,S-008,C-00442,Online,1,269.72,34.98
SO-100865,2025-12-11,P-0014,S-012,C-00475,Store,3,398.94,0.0
SO-100865,2025-12-11,P-0026,S-012,C-00475,Store,5,7.84,0.0
SO-100865,2025-12-11,P-0004,S-012,C-00475,Store,1,114.76,0.0
SO-100865,2025-12-11,P-0005,S-012,C-00475,Store,3,146.8,0.0
SO-100866,2026-02-25,P-0007,S-004,C-00408,Store,1,283.31,0.0
SO-100866,2026-02-25,P-0009,S-004,C-00408,Store,4,269.72,0.0
SO-100866,2026-02-25,P-0004,S-004,C-00408,Store,3,114.76,0.0
SO-100866,2026-02-25,P-0011,S-004,C-00408,Store,4,329.61,0.0
SO-100867,2026-03-26,P-0025,S-010,C-00141,Online,2,102.92,22.17
SO-100868,2026-01-26,P-0010,S-010,C-00186,Online,5,69.54,0.0
SO-100868,2026-01-26,P-0023,S-010,C-00186,Online,4,109.7,0.0
SO-100868,2026-01-26,P-0006,S-010,C-00186,Online,3,389.38,246.52
SO-100869,2026-01-02,P-0009,S-005,C-00440,Store,2,269.72,0.0
SO-100869,2026-01-02,P-0021,S-005,C-00440,Store,2,100.14,0.0
SO-100869,2026-01-02,P-0008,S-005,C-00440,Store,3,155.15,0.0
SO-100869,2026-01-02,P-0001,S-005,C-00440,Store,5,93.17,0.0
SO-100870,2026-04-12,P-0012,S-010,C-00461,Store,2,88.99,0.0
SO-100870,2026-04-12,P-0021,S-010,C-00461,Store,5,100.14,0.0
SO-100871,2026-03-06,P-0028,S-008,C-00332,Store,4,100.98,92.67
SO-100871,2026-03-06,P-0017,S-008,C-00332,Store,1,274.28,0.0
SO-100872,2025-12-17,P-0005,S-005,C-00106,Store,5,146.8,0.0
SO-100872,2025-12-17,P-0009,S-005,C-00106,Store,1,269.72,0.0
SO-100873,2026-03-02,P-0027,S-010,C-00468,Store,5,32.99,0.0
SO-100874,2026-01-21,P-0011,S-001,C-00205,Store,5,329.61,264.77
SO-100875,2026-04-16,P-0026,S-009,C-00447,Online,1,7.84,0.0
SO-100876,2026-04-13,P-0023,S-005,C-00409,Store,2,109.7,42.45
SO-100876,2026-04-13,P-0030,S-005,C-00409,Store,2,28.94,9.95
SO-100877,2026-04-21,P-0029,S-012,C-00098,Store,2,144.95,0.0
SO-100878,2025-12-16,P-0015,S-004,C-00300,Store,1,252.84,0.0
SO-100878,2025-12-16,P-0004,S-004,C-00300,Store,1,114.76,8.41
SO-100878,2025-12-16,P-0018,S-004,C-00300,Store,1,176.73,0.0
SO-100878,2025-12-16,P-0029,S-004,C-00300,Store,1,144.95,0.0
SO-100879,2026-01-25,P-0019,S-005,C-00292,Store,4,348.85,0.0
SO-100880,2025-12-29,P-0019,S-008,C-00399,Online,5,348.85,0.0
SO-100880,2025-12-29,P-0026,S-008,C-00399,Online,1,7.84,1.03
SO-100881,2026-02-08,P-0017,S-003,C-00169,Store,5,274.28,144.08
SO-100881,2026-02-08,P-0010,S-003,C-00169,Store,5,69.54,0.0
SO-100881,2026-02-08,P-0021,S-003,C-00169,Store,4,100.14,80.64
SO-100881,2026-02-08,P-0009,S-003,C-00169,Store,2,269.72,0.0
SO-100882,2026-02-20,P-0006,S-009,C-00241,Online,3,389.38,259.8
SO-100882,2026-02-20,P-0003,S-009,C-00241,Online,3,92.07,0.0
SO-100882,2026-02-20,P-0025,S-009,C-00241,Online,5,102.92,0.0
SO-100882,2026-02-20,P-0014,S-009,C-00241,Online,2,398.94,0.0
SO-100883,2026-01-29,P-0025,S-009,C-00157,Store,1,102.92,0.0
SO-100883,2026-01-29,P-0017,S-009,C-00157,Store,5,274.28,252.86
SO-100883,2026-01-29,P-0016,S-009,C-00157,Store,3,240.38,146.59
SO-100884,2026-01-13,P-0011,S-010,C-00340,Online,4,329.61,0.0
SO-100884,2026-01-13,P-0017,S-010,C-00340,Online,4,274.28,0.0
SO-100885,2026-02-07,P-0012,S-005,C-00242,Store,3,88.99,0.0
SO-100885,2026-02-07,P-0005,S-005,C-00242,Store,3,146.8,0.0
SO-100885,2026-02-07,P-0010,S-005,C-00242,Store,4,69.54,0.0
SO-100886,2026-03-17,P-0012,S-007,C-00029,Store,4,88.99,0.0
